realTimestamp,timestamp,type,itemId,participantId,levelUpType,skillSlot,afterId,beforeId,goldGain,creatorId,wardType,assistingParticipantIds,bounty,killStreakLength,killerId,position,shutdownBounty,victimDamageDealt,victimDamageReceived,victimId,killType,level,killerTeamId,monsterSubType,monsterType,laneType,teamId,buildingType,towerType,multiKillLength,name,gameId,winningTeam
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1566236,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1568545,ITEM_PURCHASED,2055.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1569614,LEVEL_UP,,1.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,
,1571898,SKILL_LEVEL_UP,,1.0,NORMAL,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1588637,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1595977,LEVEL_UP,,6.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,
,1596979,SKILL_LEVEL_UP,,6.0,NORMAL,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1596979,WARD_PLACED,,,,,,,,5.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,
,1599217,WARD_PLACED,,,,,,,,6.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,
,1601559,WARD_KILL,,,,,,,,,CONTROL_WARD,,,,6.0,,,,,,,,,,,,,,,,,,
,1602093,WARD_KILL,,,,,,,,,SIGHT_WARD,,,,7.0,,,,,,,,,,,,,,,,,,
,1603964,WARD_PLACED,,,,,,,,6.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,
,1604732,WARD_PLACED,,,,,,,,10.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1606602,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,1610466,BUILDING_KILL,,,,,,,,,,[9],0.0,,8.0,"{'x': 5048, 'y': 4812}",,,,,,,,,,MID_LANE,100.0,TOWER_BUILDING,INNER_TURRET,,,,
,1612998,LEVEL_UP,,8.0,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,
,1613032,LEVEL_UP,,7.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,
,1613867,SKILL_LEVEL_UP,,7.0,NORMAL,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1614970,SKILL_LEVEL_UP,,8.0,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1617340,CHAMPION_KILL,,,,,,,,,,"[1, 3, 4]",300.0,0.0,5.0,"{'x': 6090, 'y': 4905}",454.0,"[{'basic': False, 'magicDamage': 542, 'name': 'Ryze', 'participantId': 1, 'physicalDamage': 0, 'spellName': 'ryzeq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 305, 'name': 'Ryze', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'ryzeq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 405, 'name': 'Ryze', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'ryzew', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 308, 'name': 'Ryze', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'ryzee', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}]","[{'basic': False, 'magicDamage': 0, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 128, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzahare', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 180, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 221, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzaharq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionMelee', 'participantId': 0, 'physicalDamage': 16, 'spellName': 'sru_orderminionrangedbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionMelee', 'participantId': 0, 'physicalDamage': 37, 'spellName': 'sru_orderminionsiegebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionMelee', 'participantId': 0, 'physicalDamage': 16, 'spellName': 'sru_orderminionrangedbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionMelee', 'participantId': 0, 'physicalDamage': 53, 'spellName': 'sru_orderminionmeleebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 1, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 1, 'physicalDamage': 499, 'spellName': 'yorickpassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Corki', 'participantId': 4, 'physicalDamage': 18, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 279, 'name': 'Corki', 'participantId': 4, 'physicalDamage': 0, 'spellName': 'phosphorusbomb', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Turret', 'participantId': 0, 'physicalDamage': 279, 'spellName': 'turretbasicattack2', 'spellSlot': 47, 'trueDamage': 0, 'type': 'TOWER'}, {'basic': True, 'magicDamage': 0, 'name': 'Turret', 'participantId': 0, 'physicalDamage': 199, 'spellName': 'turretbasicattack', 'spellSlot': 46, 'trueDamage': 0, 'type': 'TOWER'}, {'basic': False, 'magicDamage': 348, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brandw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brandbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 112, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 54, 'spellName': 'brandbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 244, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brandq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 108, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brandpassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 333, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brandr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 211, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 136, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brande', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}]",8.0,,,,,,,,,,,,,
,1620773,CHAMPION_KILL,,,,,,,,,,"[1, 2, 3, 5]",173.0,0.0,4.0,"{'x': 5857, 'y': 5553}",0.0,"[{'basic': False, 'magicDamage': 0, 'name': 'Darius', 'participantId': 4, 'physicalDamage': 355, 'spellName': 'dariuscleave', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}]","[{'basic': True, 'magicDamage': 0, 'name': 'Corki', 'participantId': 4, 'physicalDamage': 100, 'spellName': 'corkibasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Corki', 'participantId': 4, 'physicalDamage': 0, 'spellName': 'rapidreload', 'spellSlot': 63, 'trueDamage': 43, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Corki', 'participantId': 4, 'physicalDamage': 92, 'spellName': '', 'spellSlot': 0, 'trueDamage': 29, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Corki', 'participantId': 4, 'physicalDamage': 262, 'spellName': 'missilebarrage', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 1, 'physicalDamage': 83, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 1, 'physicalDamage': 638, 'spellName': 'yorickpassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 77, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brandbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 12, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brandpassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 11, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brande', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 41, 'spellName': 'brandbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionRanged', 'participantId': 0, 'physicalDamage': 83, 'spellName': 'sru_orderminionrangedbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionRanged', 'participantId': 0, 'physicalDamage': 62, 'spellName': 'sru_orderminionsiegebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionRanged', 'participantId': 0, 'physicalDamage': 103, 'spellName': 'sru_orderminionrangedbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MINION'}, {'basic': False, 'magicDamage': 96, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzahare', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 51, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 220, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 325, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzaharw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 430, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzaharr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'summonersmiteavatarutility', 'spellSlot': 4, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 421, 'spellName': 'talonr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 123, 'spellName': 'talonw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 221, 'spellName': 'talonq', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 245, 'spellName': 'talonq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'summonerdot', 'spellSlot': 5, 'trueDamage': 132, 'type': 'OTHER'}]",6.0,,,,,,,,,,,,,
,1621340,ITEM_PURCHASED,1037.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1621875,ITEM_DESTROYED,1028.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1621875,ITEM_PURCHASED,2021.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1622117,LEVEL_UP,,10.0,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,
,1625357,CHAMPION_KILL,,,,,,,,,,"[9, 10]",167.0,0.0,7.0,"{'x': 3925, 'y': 3883}",0.0,"[{'basic': False, 'magicDamage': 225, 'name': 'Malzahar', 'participantId': 7, 'physicalDamage': 0, 'spellName': 'malzaharq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 334, 'name': 'Malzahar', 'participantId': 7, 'physicalDamage': 0, 'spellName': 'malzaharw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 207, 'name': 'Malzahar', 'participantId': 7, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 218, 'name': 'Malzahar', 'participantId': 7, 'physicalDamage': 0, 'spellName': 'malzahare', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}]","[{'basic': False, 'magicDamage': 24, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 81, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 175, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 354, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': 'luxlightstrikekugel', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 168, 'spellName': 'viegobasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 250, 'spellName': 'viegocritattack', 'spellSlot': 73, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 32, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 148, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 143, 'spellName': 'viegoq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 314, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 20, 'spellName': '', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 46, 'spellName': '', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 77, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 101, 'spellName': '', 'spellSlot': 73, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 337, 'spellName': 'viegobasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 7, 'physicalDamage': 0, 'spellName': 'burning', 'spellSlot': 0, 'trueDamage': 226, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 118, 'spellName': 'sivirbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 224, 'spellName': 'sivirq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}]",3.0,,,,,,,,,,,,,
,1625524,SKILL_LEVEL_UP,,10.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1626771,ITEM_DESTROYED,6610.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1626771,ITEM_DESTROYED,6672.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1626771,ITEM_DESTROYED,3047.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1626771,ITEM_DESTROYED,3053.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1626771,ITEM_DESTROYED,1029.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1627673,WARD_PLACED,,,,,,,,2.0,BLUE_TRINKET,,,,,,,,,,,,,,,,,,,,,,
,1628876,ITEM_DESTROYED,3024.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1628876,ITEM_PURCHASED,3110.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1629310,ITEM_DESTROYED,2055.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1629310,WARD_PLACED,,,,,,,,10.0,CONTROL_WARD,,,,,,,,,,,,,,,,,,,,,,
,1630078,LEVEL_UP,,4.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,
,1630815,ITEM_DESTROYED,3158.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1630815,ITEM_DESTROYED,2503.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1630815,ITEM_DESTROYED,3070.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1630815,ITEM_DESTROYED,6653.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1630815,ITEM_DESTROYED,3116.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1632051,SKILL_LEVEL_UP,,4.0,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
